_id,id,aula,polo,sede,day,month,year,time.start,time.end,bookingDate
5fae644b33a4610e65769d1f,10082,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T10:47:39.450Z
5fae645233a4610e65769d21,10086,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T10:47:46.834Z
5fae6d9533a4610e65769d23,10102,113,27,1000,13,11,2020,14.15,16.15,2020-11-13T11:27:17.705Z
5fae6e9833a4610e65769d2b,10047,111,17,1002,13,11,2020,14.15,16.15,2020-11-13T11:31:36.982Z
5fae6f9833a4610e65769d2d,10072,113,27,1000,13,11,2020,14.15,16.15,2020-11-13T11:35:52.472Z
5fae6fa233a4610e65769d2f,10072,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T11:36:02.109Z
5fae6fab33a4610e65769d31,10072,113,27,1000,13,11,2020,18.3,20.3,2020-11-13T11:36:11.862Z
5fae72ec33a4610e65769d33,10134,113,27,1000,13,11,2020,14.15,16.15,2020-11-13T11:50:04.912Z
5fae758f33a4610e65769d36,10137,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T12:01:19.681Z
5fae75b633a4610e65769d38,10085,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T12:01:58.025Z
5fae75ba33a4610e65769d3a,10137,112,26,1000,13,11,2020,16.3,18.3,2020-11-13T12:02:02.204Z
5fae795233a4610e65769d3e,10138,113,27,1000,13,11,2020,14.15,16.15,2020-11-13T12:17:22.416Z
5fae7b7c33a4610e65769d40,10138,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T12:26:36.954Z
5fae7d1033a4610e65769d42,10069,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T12:33:20.091Z
5fae7d8433a4610e65769d44,10139,112,26,1000,13,11,2020,14.15,16.15,2020-11-13T12:35:16.808Z
5fae7d9133a4610e65769d46,10139,112,26,1000,13,11,2020,16.3,18.3,2020-11-13T12:35:29.782Z
5fae7dc533a4610e65769d48,10140,112,26,1000,13,11,2020,16.3,18.3,2020-11-13T12:36:21.586Z
5fae7e5a33a4610e65769d4a,10017,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T12:38:50.460Z
5fae80b733a4610e65769d4c,10141,112,26,1000,13,11,2020,16.3,18.3,2020-11-13T12:48:55.883Z
5fae80c233a4610e65769d4e,10141,112,26,1000,13,11,2020,18.3,20.3,2020-11-13T12:49:06.694Z
5fae833233a4610e65769d54,10102,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T12:59:30.432Z
5fae850b33a4610e65769d6c,10042,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T13:07:23.202Z
5fae851733a4610e65769d6e,10042,113,27,1000,13,11,2020,18.3,20.3,2020-11-13T13:07:35.082Z
5fae880d33a4610e65769db9,10142,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T13:20:13.070Z
5fae898c33a4610e65769e06,10049,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T13:26:36.083Z
5fae8a8c33a4610e65769e08,10007,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T13:30:52.368Z
5fae8cf833a4610e65769e0c,10107,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T13:41:12.779Z
5fae904f33a4610e65769e13,10056,112,26,1000,13,11,2020,18.3,20.3,2020-11-13T13:55:27.091Z
5fae95c133a4610e65769e1e,10122,113,27,1000,13,11,2020,16.3,18.3,2020-11-13T14:18:41.753Z
5faea0ab33a4610e65769e27,10021,113,27,1000,13,11,2020,18.3,20.3,2020-11-13T15:05:15.509Z
5faea39833a4610e65769e29,10050,113,27,1000,13,11,2020,18.3,20.3,2020-11-13T15:17:44.080Z
5faf2de933a4610e65769e3c,10033,113,27,1000,16,11,2020,14.15,16.15,2020-11-14T01:07:53.030Z
5faf2df933a4610e65769e3e,10033,113,27,1000,16,11,2020,16.3,18.3,2020-11-14T01:08:09.443Z
5faf2e0e33a4610e65769e40,10033,113,27,1000,16,11,2020,18.3,20.3,2020-11-14T01:08:30.170Z
5fb0369033a4610e65769e57,10085,113,27,1000,16,11,2020,14.15,16.15,2020-11-14T19:57:04.122Z
5fb036a533a4610e65769e59,10085,113,27,1000,16,11,2020,16.3,18.3,2020-11-14T19:57:25.229Z
5fb0db7533a4610e65769e60,10011,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T07:40:37.088Z
5fb105cc33a4610e65769e6b,10143,115,10,1000,16,11,2020,10.45,12.45,2020-11-15T10:41:16.626Z
5fb10f3333a4610e65769e6d,10144,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T11:21:23.426Z
5fb10f4533a4610e65769e6f,10144,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T11:21:41.706Z
5fb126dc33a4610e65769e73,10145,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T13:02:20.117Z
5fb126ed33a4610e65769e75,10145,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T13:02:37.450Z
5fb12ebe33a4610e65769e7e,10097,113,27,1000,17,11,2020,8.3,10.3,2020-11-15T13:35:58.946Z
5fb12ed933a4610e65769e80,10146,113,27,1000,17,11,2020,8.3,10.3,2020-11-15T13:36:25.878Z
5fb12edf33a4610e65769e82,10097,113,27,1000,17,11,2020,10.45,12.45,2020-11-15T13:36:31.528Z
5fb1452633a4610e65769e87,10147,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T15:11:34.056Z
5fb1456133a4610e65769e89,10147,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T15:12:33.521Z
5fb1514b33a4610e65769e8b,10148,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T16:03:23.006Z
5fb151d633a4610e65769e8d,10149,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T16:05:42.458Z
5fb155b733a4610e65769e8f,10089,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T16:22:15.665Z
5fb155c633a4610e65769e91,10089,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T16:22:30.168Z
5fb15faf33a4610e65769e94,10128,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T17:04:47.956Z
5fb15fc433a4610e65769e96,10128,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T17:05:08.630Z
5fb1615c33a4610e65769e98,10150,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T17:11:56.832Z
5fb1615e33a4610e65769e9a,10072,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T17:11:58.172Z
5fb1616f33a4610e65769e9c,10072,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T17:12:15.061Z
5fb1617f33a4610e65769e9e,10150,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T17:12:31.380Z
5fb1618a33a4610e65769ea0,10072,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T17:12:42.711Z
5fb1619333a4610e65769ea2,10150,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T17:12:51.607Z
5fb16c0e33a4610e65769ea4,10028,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T17:57:34.657Z
5fb16ed533a4610e65769ea6,10042,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:09:25.538Z
5fb16eee33a4610e65769ea8,10042,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T18:09:50.605Z
5fb16eff33a4610e65769eaa,10042,112,26,1000,16,11,2020,18.3,20.3,2020-11-15T18:10:07.200Z
5fb1713433a4610e65769eac,10006,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T18:19:32.492Z
5fb1714733a4610e65769eae,10006,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T18:19:51.279Z
5fb1715433a4610e65769eb0,10006,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:20:04.364Z
5fb1716133a4610e65769eb2,10006,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T18:20:17.754Z
5fb1717533a4610e65769eb4,10006,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T18:20:37.101Z
5fb1719833a4610e65769eb6,10005,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T18:21:12.713Z
5fb171a633a4610e65769eb8,10017,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:21:26.343Z
5fb171aa33a4610e65769eba,10005,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T18:21:30.455Z
5fb171c433a4610e65769ebc,10005,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:21:56.839Z
5fb1727233a4610e65769ebe,10002,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T18:24:50.450Z
5fb1728133a4610e65769ec0,10002,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T18:25:05.533Z
5fb1728f33a4610e65769ec2,10002,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:25:19.699Z
5fb1729f33a4610e65769ec4,10002,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T18:25:35.395Z
5fb175c833a4610e65769ec7,10029,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T18:39:04.207Z
5fb175d533a4610e65769ec9,10029,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T18:39:17.736Z
5fb175e233a4610e65769ecb,10029,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T18:39:30.900Z
5fb175ef33a4610e65769ecd,10029,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T18:39:43.933Z
5fb17c9233a4610e65769ed7,10113,117,16,1001,16,11,2020,8.3,10.3,2020-11-15T19:08:02.144Z
5fb1847533a4610e65769edb,10056,112,26,1000,16,11,2020,8.3,10.3,2020-11-15T19:41:41.931Z
5fb1849133a4610e65769edd,10056,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T19:42:09.857Z
5fb1849c33a4610e65769edf,10056,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T19:42:20.227Z
5fb184ab33a4610e65769ee1,10056,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T19:42:35.931Z
5fb1895633a4610e65769ee4,10027,112,26,1000,16,11,2020,8.3,10.3,2020-11-15T20:02:30.927Z
5fb1896c33a4610e65769ee6,10027,112,26,1000,16,11,2020,10.45,12.45,2020-11-15T20:02:52.219Z
5fb189bc33a4610e65769ee8,10141,112,26,1000,16,11,2020,14.15,16.15,2020-11-15T20:04:12.266Z
5fb189c933a4610e65769eea,10141,112,26,1000,16,11,2020,16.3,18.3,2020-11-15T20:04:25.108Z
5fb189d233a4610e65769eec,10140,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:04:34.332Z
5fb189e133a4610e65769eee,10140,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T20:04:49.346Z
5fb189e133a4610e65769ef0,10141,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:04:49.911Z
5fb189ed33a4610e65769ef2,10141,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T20:05:01.203Z
5fb189f933a4610e65769ef4,10141,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T20:05:13.763Z
5fb18d3733a4610e65769ef7,10151,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:19:03.841Z
5fb18d3c33a4610e65769ef9,10152,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:19:08.479Z
5fb190e433a4610e65769efb,10008,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T20:34:44.543Z
5fb1910433a4610e65769f01,10008,113,27,1000,16,11,2020,16.3,18.3,2020-11-15T20:35:16.120Z
5fb1926733a4610e65769f07,10139,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:41:11.649Z
5fb1927933a4610e65769f09,10139,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T20:41:29.624Z
5fb195c633a4610e65769f0c,10007,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T20:55:34.016Z
5fb195d533a4610e65769f0e,10007,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T20:55:49.328Z
5fb195e133a4610e65769f10,10007,113,27,1000,16,11,2020,14.15,16.15,2020-11-15T20:56:01.518Z
5fb195ef33a4610e65769f12,10007,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T20:56:15.349Z
5fb1962e33a4610e65769f14,10031,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T20:57:18.469Z
5fb19b9f33a4610e65769f17,10004,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T21:20:31.838Z
5fb19cd033a4610e65769f19,10060,115,10,1000,16,11,2020,8.3,10.3,2020-11-15T21:25:36.213Z
5fb19cdc33a4610e65769f1b,10060,115,10,1000,16,11,2020,10.45,12.45,2020-11-15T21:25:48.675Z
5fb19cfc33a4610e65769f1d,10060,112,26,1000,16,11,2020,18.3,20.3,2020-11-15T21:26:20.905Z
5fb19f5533a4610e65769f1f,10013,113,27,1000,16,11,2020,10.45,12.45,2020-11-15T21:36:21.538Z
5fb19f7533a4610e65769f21,10013,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T21:36:53.537Z
5fb19f8533a4610e65769f23,10013,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T21:37:09.567Z
5fb1b01233a4610e65769f2b,10016,114,11,1000,16,11,2020,8.3,10.3,2020-11-15T22:47:46.085Z
5fb1b02233a4610e65769f2d,10016,114,11,1000,16,11,2020,10.45,12.45,2020-11-15T22:48:02.460Z
5fb1b18733a4610e65769f2f,10075,113,27,1000,16,11,2020,18.3,20.3,2020-11-15T22:53:59.364Z
5fb1b69233a4610e65769f31,10134,113,27,1000,16,11,2020,8.3,10.3,2020-11-15T23:15:30.067Z
5fb1bd9833a4610e65769f34,10035,112,26,1000,16,11,2020,8.3,10.3,2020-11-15T23:45:28.682Z
5fb2301333a4610e65769f60,10033,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T07:53:55.069Z
5fb2302333a4610e65769f62,10033,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T07:54:11.530Z
5fb230cf33a4610e65769f68,10014,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T07:57:03.188Z
5fb230df33a4610e65769f6a,10014,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T07:57:19.673Z
5fb230ee33a4610e65769f6c,10014,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T07:57:34.349Z
5fb238ea33a4610e65769fdd,10055,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T08:31:38.957Z
5fb238f933a4610e65769fdf,10055,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T08:31:53.391Z
5fb2390d33a4610e65769fe1,10055,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T08:32:13.845Z
5fb2391833a4610e65769fe3,10055,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T08:32:24.511Z
5fb2406a33a4610e65769fe9,10153,115,10,1000,16,11,2020,10.45,12.45,2020-11-16T09:03:38.251Z
5fb2407833a4610e65769feb,10055,113,27,1000,16,11,2020,18.3,20.3,2020-11-16T09:03:52.552Z
5fb2415c33a4610e65769fed,10082,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T09:07:40.898Z
5fb2416033a4610e65769fef,10030,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T09:07:44.611Z
5fb247d633a4610e65769ff6,10049,113,27,1000,16,11,2020,10.45,12.45,2020-11-16T09:35:18.485Z
5fb2483233a4610e65769ff8,10014,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T09:36:50.535Z
5fb2484233a4610e65769ffa,10014,112,26,1000,16,11,2020,16.3,18.3,2020-11-16T09:37:06.706Z
5fb2485833a4610e65769ffc,10015,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T09:37:28.042Z
5fb2486c33a4610e65769ffe,10015,112,26,1000,16,11,2020,16.3,18.3,2020-11-16T09:37:48.435Z
5fb249e933a4610e6576a001,10154,112,26,1000,16,11,2020,10.45,12.45,2020-11-16T09:44:09.521Z
5fb24b1933a4610e6576a003,10083,113,27,1000,16,11,2020,14.15,16.15,2020-11-16T09:49:13.292Z
5fb24b2633a4610e6576a005,10083,113,27,1000,16,11,2020,18.3,20.3,2020-11-16T09:49:26.163Z
5fb24f5533a4610e6576a044,10043,113,27,1000,16,11,2020,18.3,20.3,2020-11-16T10:07:17.907Z
5fb2599133a4610e6576a09e,10069,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T10:50:57.427Z
5fb25d6433a4610e6576a0ae,10155,46,1,1000,18,11,2020,11.0,12.0,2020-11-16T11:07:16.383Z
5fb25d7833a4610e6576a0b1,10155,46,1,1000,18,11,2020,12.0,13.0,2020-11-16T11:07:36.819Z
5fb25ddc33a4610e6576a0b3,10064,113,27,1000,16,11,2020,18.3,20.3,2020-11-16T11:09:16.877Z
5fb25e4833a4610e6576a0b6,10156,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T11:11:04.884Z
5fb25edc33a4610e6576a0b9,10068,112,26,1000,16,11,2020,18.3,20.3,2020-11-16T11:13:32.434Z
5fb25ee933a4610e6576a0bb,10157,112,26,1000,16,11,2020,14.15,16.15,2020-11-16T11:13:45.147Z
5fb26a4633a4610e6576a0ca,10158,114,9,1003,17,11,2020,8.3,10.3,2020-11-16T12:02:14.407Z
5fb26a5733a4610e6576a0cc,10158,114,9,1003,17,11,2020,10.45,12.45,2020-11-16T12:02:31.391Z
5fb26b0933a4610e6576a0d5,10159,116,12,1000,19,11,2020,10.45,12.45,2020-11-16T12:05:29.457Z
5fb2785433a4610e6576a0ff,10066,116,12,1000,17,11,2020,8.3,10.3,2020-11-16T13:02:12.787Z
5fb2787233a4610e6576a103,10066,116,12,1000,17,11,2020,10.45,12.45,2020-11-16T13:02:42.592Z
5fb27dfc33a4610e6576a160,10160,114,11,1000,17,11,2020,8.3,10.3,2020-11-16T13:26:20.539Z
5fb27e7833a4610e6576a165,10160,114,11,1000,17,11,2020,10.45,12.45,2020-11-16T13:28:24.938Z
5fb2823133a4610e6576a167,10027,112,26,1000,16,11,2020,16.3,18.3,2020-11-16T13:44:17.924Z
5fb2824033a4610e6576a169,10027,112,26,1000,16,11,2020,18.3,20.3,2020-11-16T13:44:32.167Z
5fb2875833a4610e6576a172,10161,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T14:06:16.934Z
5fb2878133a4610e6576a174,10161,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T14:06:57.577Z
5fb28a6533a4610e6576a18c,10030,112,26,1000,16,11,2020,16.3,18.3,2020-11-16T14:19:17.455Z
5fb28c1933a4610e6576a194,10162,111,17,1002,16,11,2020,16.3,18.3,2020-11-16T14:26:33.367Z
5fb2a05033a4610e6576a1ac,10058,114,11,1000,17,11,2020,10.45,12.45,2020-11-16T15:52:48.541Z
5fb2a06433a4610e6576a1ae,10058,114,11,1000,17,11,2020,14.15,16.15,2020-11-16T15:53:08.825Z
5fb2aabd33a4610e6576a1ba,10163,114,11,1000,17,11,2020,8.3,10.3,2020-11-16T16:37:17.086Z
5fb2b36633a4610e6576a1c8,10028,112,26,1000,17,11,2020,8.3,10.3,2020-11-16T17:14:14.418Z
5fb2bb4533a4610e6576a1ca,10060,114,11,1000,17,11,2020,8.3,10.3,2020-11-16T17:47:49.825Z
5fb2bb5833a4610e6576a1cc,10060,114,11,1000,17,11,2020,10.45,12.45,2020-11-16T17:48:08.353Z
5fb2bf4333a4610e6576a1d0,10164,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T18:04:51.296Z
5fb2bf6b33a4610e6576a1d2,10164,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T18:05:31.337Z
5fb2bf9933a4610e6576a1d4,10164,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T18:06:17.661Z
5fb2c09533a4610e6576a1d6,10013,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T18:10:29.150Z
5fb2c0ac33a4610e6576a1d8,10013,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T18:10:52.137Z
5fb2c0ba33a4610e6576a1da,10013,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T18:11:06.646Z
5fb2c0ca33a4610e6576a1dc,10013,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T18:11:22.733Z
5fb2c98f33a4610e6576a1df,10165,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T18:48:47.298Z
5fb2c9ab33a4610e6576a1e1,10165,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T18:49:15.802Z
5fb2cd4633a4610e6576a1ec,10166,113,27,1000,18,11,2020,10.45,12.45,2020-11-16T19:04:38.589Z
5fb2d22633a4610e6576a1f8,10075,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T19:25:26.120Z
5fb2d25033a4610e6576a1fa,10075,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T19:26:08.262Z
5fb2d42c33a4610e6576a1fc,10004,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T19:34:04.522Z
5fb2d9b233a4610e6576a1fe,10112,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T19:57:38.230Z
5fb2df4133a4610e6576a202,10147,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T20:21:21.284Z
5fb2df4d33a4610e6576a204,10151,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T20:21:33.471Z
5fb2df5633a4610e6576a206,10147,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T20:21:42.194Z
5fb2dff733a4610e6576a208,10152,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T20:24:23.743Z
5fb2e03c33a4610e6576a20b,10167,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T20:25:32.871Z
5fb2e06033a4610e6576a20e,10167,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T20:26:08.085Z
5fb2e07633a4610e6576a210,10167,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T20:26:30.467Z
5fb2e15a33a4610e6576a212,10084,114,11,1000,17,11,2020,16.3,18.3,2020-11-16T20:30:18.720Z
5fb2e31c33a4610e6576a214,10168,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T20:37:48.024Z
5fb2e84533a4610e6576a216,10150,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T20:59:49.659Z
5fb2e86033a4610e6576a218,10150,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T21:00:16.061Z
5fb2e86e33a4610e6576a21a,10150,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T21:00:30.094Z
5fb2f28f33a4610e6576a21c,10089,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T21:43:43.830Z
5fb2f29d33a4610e6576a21e,10089,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T21:43:57.366Z
5fb2f2ae33a4610e6576a220,10089,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T21:44:14.734Z
5fb2f3b633a4610e6576a22f,10169,46,1,1000,17,11,2020,9.0,10.0,2020-11-16T21:48:38.075Z
5fb2f3c133a4610e6576a231,10169,46,1,1000,17,11,2020,10.0,11.0,2020-11-16T21:48:49.786Z
5fb2f75933a4610e6576a233,10005,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T22:04:09.155Z
5fb2f99d33a4610e6576a245,10006,113,27,1000,17,11,2020,8.3,10.3,2020-11-16T22:13:49.403Z
5fb2f9ad33a4610e6576a247,10006,113,27,1000,17,11,2020,10.45,12.45,2020-11-16T22:14:05.059Z
5fb2f9b933a4610e6576a249,10006,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T22:14:17.547Z
5fb2f9c533a4610e6576a24b,10006,113,27,1000,17,11,2020,16.3,18.3,2020-11-16T22:14:29.527Z
5fb2f9d733a4610e6576a24d,10006,113,27,1000,17,11,2020,18.3,20.3,2020-11-16T22:14:47.700Z
5fb2fc1033a4610e6576a256,10139,112,26,1000,18,11,2020,14.15,16.15,2020-11-16T22:24:16.578Z
5fb2fc2433a4610e6576a258,10139,112,26,1000,18,11,2020,16.3,18.3,2020-11-16T22:24:36.977Z
5fb2fc3133a4610e6576a25a,10170,112,26,1000,18,11,2020,14.15,16.15,2020-11-16T22:24:49.345Z
5fb2fc3833a4610e6576a25c,10139,112,26,1000,18,11,2020,18.3,20.3,2020-11-16T22:24:56.667Z
5fb2fc4633a4610e6576a25e,10170,112,26,1000,18,11,2020,16.3,18.3,2020-11-16T22:25:10.852Z
5fb2fc5a33a4610e6576a260,10170,112,26,1000,18,11,2020,18.3,20.3,2020-11-16T22:25:30.827Z
5fb2fcef33a4610e6576a269,10139,115,10,1000,17,11,2020,14.15,16.15,2020-11-16T22:27:59.530Z
5fb2fcfe33a4610e6576a26b,10140,112,26,1000,18,11,2020,14.15,16.15,2020-11-16T22:28:14.718Z
5fb2fd0533a4610e6576a26d,10141,112,26,1000,18,11,2020,14.15,16.15,2020-11-16T22:28:21.308Z
5fb2fd0e33a4610e6576a26f,10140,112,26,1000,18,11,2020,16.3,18.3,2020-11-16T22:28:30.537Z
5fb2fd1633a4610e6576a271,10141,112,26,1000,18,11,2020,16.3,18.3,2020-11-16T22:28:38.649Z
5fb2fd2933a4610e6576a273,10141,112,26,1000,18,11,2020,18.3,20.3,2020-11-16T22:28:57.111Z
5fb2fd4433a4610e6576a275,10141,115,10,1000,17,11,2020,14.15,16.15,2020-11-16T22:29:24.939Z
5fb2fe5533a4610e6576a277,10017,113,27,1000,17,11,2020,14.15,16.15,2020-11-16T22:33:57.172Z
5fb31bfe33a4610e6576a279,10027,112,26,1000,17,11,2020,10.45,12.45,2020-11-17T00:40:30.792Z
5fb31c0e33a4610e6576a27b,10027,112,26,1000,17,11,2020,14.15,16.15,2020-11-17T00:40:46.512Z
5fb31c1833a4610e6576a27d,10027,112,26,1000,17,11,2020,16.3,18.3,2020-11-17T00:40:56.422Z
5fb31c2333a4610e6576a27f,10027,112,26,1000,17,11,2020,18.3,20.3,2020-11-17T00:41:07.208Z
5fb371ae33a4610e6576a282,10051,113,27,1000,18,11,2020,8.3,10.3,2020-11-17T06:46:06.150Z
5fb371ce33a4610e6576a284,10051,113,27,1000,18,11,2020,10.45,12.45,2020-11-17T06:46:38.056Z
5fb3721833a4610e6576a286,10051,113,27,1000,18,11,2020,14.15,16.15,2020-11-17T06:47:52.592Z
5fb37ebc33a4610e6576a290,10156,112,26,1000,18,11,2020,8.3,10.3,2020-11-17T07:41:48.831Z
5fb3807a33a4610e6576a296,10030,112,26,1000,18,11,2020,8.3,10.3,2020-11-17T07:49:14.440Z
5fb385ac33a4610e6576a32f,10171,113,27,1000,17,11,2020,16.3,18.3,2020-11-17T08:11:24.872Z
5fb38bec33a4610e6576a345,10033,113,27,1000,18,11,2020,14.15,16.15,2020-11-17T08:38:04.028Z
5fb38bfc33a4610e6576a347,10033,113,27,1000,18,11,2020,16.3,18.3,2020-11-17T08:38:20.602Z
5fb38c0733a4610e6576a349,10033,113,27,1000,18,11,2020,18.3,20.3,2020-11-17T08:38:31.153Z
5fb391c433a4610e6576a34c,10030,112,26,1000,17,11,2020,10.45,12.45,2020-11-17T09:03:00.165Z
5fb3926b33a4610e6576a34e,10033,113,27,1000,17,11,2020,14.15,16.15,2020-11-17T09:05:47.884Z
5fb3929a33a4610e6576a350,10172,46,1,1000,18,11,2020,11.0,12.0,2020-11-17T09:06:34.923Z
5fb392b933a4610e6576a352,10173,46,1,1000,18,11,2020,11.0,12.0,2020-11-17T09:07:05.736Z
5fb392c433a4610e6576a354,10173,46,1,1000,18,11,2020,12.0,13.0,2020-11-17T09:07:16.362Z
5fb392fc33a4610e6576a356,10128,113,27,1000,17,11,2020,16.3,18.3,2020-11-17T09:08:12.616Z
5fb3930733a4610e6576a358,10128,113,27,1000,17,11,2020,18.3,20.3,2020-11-17T09:08:23.736Z
5fb3956133a4610e6576a35a,10071,113,27,1000,17,11,2020,10.45,12.45,2020-11-17T09:18:25.842Z
5fb395e133a4610e6576a35c,10072,113,27,1000,17,11,2020,14.15,16.15,2020-11-17T09:20:33.442Z
