_id,aula,sede,polo,inDate,date,posto,outDate
5fbe65d39de5cadc7a769691,9,2,4,2020-11-25T14:10:27.619Z,2020-11-25,6,2020-11-25T18:05:00.347Z
5fbe65d59de5cadc7a769692,9,2,4,2020-11-25T14:10:29.242Z,2020-11-25,7,2020-11-25T15:54:06.170Z
5fbe661c9de5cadc7a769693,38,2,14,2020-11-25T14:11:40.365Z,2020-11-25,7,2020-11-25T18:05:00.348Z
5fbe66299de5cadc7a769694,9,2,4,2020-11-25T14:11:53.322Z,2020-11-25,8,2020-11-25T18:05:00.348Z
5fbe662e9de5cadc7a769695,38,2,14,2020-11-25T14:11:58.430Z,2020-11-25,8,2020-11-25T18:05:00.349Z
5fbe668a9de5cadc7a769696,33,2,17,2020-11-25T14:13:30.411Z,2020-11-25,3,2020-11-25T18:05:00.356Z
5fbe67379de5cadc7a769697,24,2,14,2020-11-25T14:16:23.257Z,2020-11-25,1,2020-11-25T18:05:00.357Z
5fbe67499de5cadc7a769698,24,2,14,2020-11-25T14:16:41.523Z,2020-11-25,2,2020-11-25T18:05:00.360Z
5fbe674e9de5cadc7a769699,24,2,14,2020-11-25T14:16:46.330Z,2020-11-25,3,2020-11-25T18:05:00.361Z
5fbe67ac9de5cadc7a76969a,24,2,14,2020-11-25T14:18:20.571Z,2020-11-25,4,2020-11-25T18:05:00.363Z
5fbe67af9de5cadc7a76969b,24,2,14,2020-11-25T14:18:23.015Z,2020-11-25,5,2020-11-25T17:02:00.872Z
5fbe67b29de5cadc7a76969c,24,2,14,2020-11-25T14:18:26.518Z,2020-11-25,6,2020-11-25T18:05:00.364Z
5fbe67e69de5cadc7a76969d,55,1,12,2020-11-25T14:19:18.956Z,2020-11-25,1,2020-11-25T18:05:00.365Z
5fbe67eb9de5cadc7a76969e,55,1,12,2020-11-25T14:19:23.397Z,2020-11-25,2,2020-11-25T15:19:54.830Z
5fbe67f19de5cadc7a76969f,54,1,12,2020-11-25T14:19:29.647Z,2020-11-25,1,2020-11-25T18:05:00.366Z
5fbe681d9de5cadc7a7696a0,56,1,12,2020-11-25T14:20:13.717Z,2020-11-25,1,2020-11-25T15:56:17.558Z
5fbe696b9de5cadc7a7696a1,24,2,14,2020-11-25T14:25:47.279Z,2020-11-25,7,2020-11-25T18:05:00.367Z
5fbe69739de5cadc7a7696a2,24,2,14,2020-11-25T14:25:55.414Z,2020-11-25,8,2020-11-25T18:05:00.367Z
5fbe6a4e9de5cadc7a7696a3,33,2,17,2020-11-25T14:29:34.803Z,2020-11-25,4,2020-11-25T14:30:00.803Z
5fbe6a549de5cadc7a7696a4,33,2,17,2020-11-25T14:29:40.429Z,2020-11-25,5,2020-11-25T18:05:00.368Z
5fbe6a6f9de5cadc7a7696a5,33,2,17,2020-11-25T14:30:07.088Z,2020-11-25,6,2020-11-25T18:05:00.369Z
5fbe6c3f9de5cadc7a7696a8,24,2,14,2020-11-25T14:37:51.616Z,2020-11-25,9,2020-11-25T18:05:00.370Z
5fbe6c449de5cadc7a7696a9,24,2,14,2020-11-25T14:37:56.767Z,2020-11-25,10,2020-11-25T18:05:00.371Z
5fbe6c489de5cadc7a7696aa,24,2,14,2020-11-25T14:38:00.558Z,2020-11-25,11,2020-11-25T17:13:33.654Z
5fbe6c4c9de5cadc7a7696ab,24,2,14,2020-11-25T14:38:04.648Z,2020-11-25,12,2020-11-25T18:05:00.372Z
5fbe6c529de5cadc7a7696ac,24,2,14,2020-11-25T14:38:10.529Z,2020-11-25,13,2020-11-25T17:39:05.139Z
5fbe6fa19de5cadc7a7696ad,1,1,1,2020-11-25T14:52:17.731Z,2020-11-25,1,2020-11-25T18:05:00.373Z
5fbe72ab9de5cadc7a7696b1,2,1,5,2020-11-25T15:05:15.196Z,2020-11-25,1,2020-11-25T18:05:00.374Z
5fbe72d79de5cadc7a7696b2,1,1,1,2020-11-25T15:05:59.322Z,2020-11-25,2,2020-11-25T18:05:00.375Z
5fbe72e29de5cadc7a7696b3,1,1,1,2020-11-25T15:06:10.761Z,2020-11-25,3,2020-11-25T17:14:52.429Z
5fbe730c9de5cadc7a7696b4,1,1,1,2020-11-25T15:06:52.442Z,2020-11-25,4,2020-11-25T18:05:00.376Z
5fbe73119de5cadc7a7696b5,1,1,1,2020-11-25T15:06:57.505Z,2020-11-25,5,2020-11-25T16:59:23.621Z
5fbe74219de5cadc7a7696c0,22,2,4,2020-11-25T15:11:29.408Z,2020-11-25,1,2020-11-25T18:05:00.377Z
5fbe74a99de5cadc7a7696c1,61,1,3,2020-11-25T15:13:45.330Z,2020-11-25,1,2020-11-25T17:19:53.438Z
5fbe74be9de5cadc7a7696c2,61,1,3,2020-11-25T15:14:06.303Z,2020-11-25,2,2020-11-25T18:05:00.378Z
5fbe752f9de5cadc7a7696c3,1,1,1,2020-11-25T15:15:59.372Z,2020-11-25,6,2020-11-25T18:05:00.378Z
5fbe75409de5cadc7a7696c4,1,1,1,2020-11-25T15:16:16.065Z,2020-11-25,7,2020-11-25T18:05:00.379Z
5fbe754c9de5cadc7a7696c5,16,1,5,2020-11-25T15:16:28.927Z,2020-11-25,1,2020-11-25T17:22:42.267Z
5fbe7cf39de5cadc7a7696d4,39,1,1,2020-11-25T15:49:07.117Z,2020-11-25,16,2020-11-25T17:16:28.194Z
5fbf56729de5cadc7a769779,1,1,1,2020-11-26T07:17:06.659Z,2020-11-26,1,2020-11-26T12:05:00.284Z
5fbf59349de5cadc7a76978a,1,1,1,2020-11-26T07:28:52.770Z,2020-11-26,2,2020-11-26T12:05:00.285Z
5fbf5a169de5cadc7a76978b,21,3,16,2020-11-26T07:32:38.039Z,2020-11-26,1,2020-11-26T09:54:07.252Z
5fbf5a299de5cadc7a76978c,1,1,1,2020-11-26T07:32:57.549Z,2020-11-26,3,2020-11-26T12:05:00.286Z
5fbf5a459de5cadc7a76978d,1,1,1,2020-11-26T07:33:25.093Z,2020-11-26,4,2020-11-26T07:33:30.037Z
5fbf5a4d9de5cadc7a76978e,1,1,1,2020-11-26T07:33:33.590Z,2020-11-26,5,2020-11-26T12:05:00.287Z
5fbf5a5f9de5cadc7a76978f,1,1,1,2020-11-26T07:33:51.555Z,2020-11-26,6,2020-11-26T12:05:00.288Z
5fbf5a789de5cadc7a769790,1,1,1,2020-11-26T07:34:16.359Z,2020-11-26,7,2020-11-26T12:05:00.289Z
5fbf5ae99de5cadc7a769791,21,3,16,2020-11-26T07:36:09.512Z,2020-11-26,2,2020-11-26T10:06:44.717Z
5fbf5aed9de5cadc7a769792,21,3,16,2020-11-26T07:36:13.895Z,2020-11-26,3,2020-11-26T10:06:42.411Z
5fbf5afb9de5cadc7a769793,21,3,16,2020-11-26T07:36:27.141Z,2020-11-26,4,2020-11-26T09:53:23.709Z
5fbf5b479de5cadc7a769794,21,1,1,2020-11-26T07:37:43.733Z,2020-11-26,1,2020-11-26T11:52:02.056Z
5fbf5b749de5cadc7a769795,21,1,1,2020-11-26T07:38:28.671Z,2020-11-26,2,2020-11-26T11:52:12.291Z
5fbf5b849de5cadc7a769796,1,1,1,2020-11-26T07:38:44.964Z,2020-11-26,8,2020-11-26T12:05:00.290Z
5fbf5c6b9de5cadc7a769797,1,1,1,2020-11-26T07:42:35.691Z,2020-11-26,9,2020-11-26T07:57:20.849Z
5fbf5d4f9de5cadc7a769798,43,1,7,2020-11-26T07:46:23.198Z,2020-11-26,1,2020-11-26T12:05:00.291Z
5fbf5deb9de5cadc7a769799,1,1,1,2020-11-26T07:48:59.400Z,2020-11-26,10,2020-11-26T11:57:44.167Z
5fbf5dff9de5cadc7a76979a,1,1,1,2020-11-26T07:49:19.141Z,2020-11-26,11,2020-11-26T12:05:00.292Z
5fbf5e0f9de5cadc7a76979b,1,1,1,2020-11-26T07:49:35.416Z,2020-11-26,12,2020-11-26T12:05:00.293Z
5fbf5e149de5cadc7a76979c,1,1,1,2020-11-26T07:49:40.982Z,2020-11-26,13,2020-11-26T12:05:00.295Z
5fbf5e199de5cadc7a76979d,7,1,7,2020-11-26T07:49:45.683Z,2020-11-26,1,2020-11-26T12:05:00.296Z
5fbf5e249de5cadc7a76979e,1,1,1,2020-11-26T07:49:56.695Z,2020-11-26,14,2020-11-26T12:05:00.297Z
5fbf5e2c9de5cadc7a76979f,7,1,7,2020-11-26T07:50:04.419Z,2020-11-26,2,2020-11-26T12:05:00.298Z
5fbf5e489de5cadc7a7697a0,1,1,1,2020-11-26T07:50:32.715Z,2020-11-26,15,2020-11-26T07:51:00.231Z
5fbf5e6d9de5cadc7a7697a1,1,1,1,2020-11-26T07:51:09.517Z,2020-11-26,16,2020-11-26T12:05:00.299Z
5fbf5e799de5cadc7a7697a2,1,1,1,2020-11-26T07:51:21.937Z,2020-11-26,17,2020-11-26T12:05:00.300Z
5fbf5e869de5cadc7a7697a3,43,1,7,2020-11-26T07:51:34.994Z,2020-11-26,2,2020-11-26T12:05:00.300Z
5fbf5e899de5cadc7a7697a4,1,1,1,2020-11-26T07:51:37.995Z,2020-11-26,18,2020-11-26T12:05:00.301Z
5fbf5ed29de5cadc7a7697a5,1,1,1,2020-11-26T07:52:50.306Z,2020-11-26,19,2020-11-26T07:53:35.428Z
5fbf5edc9de5cadc7a7697a6,1,1,1,2020-11-26T07:53:00.958Z,2020-11-26,20,2020-11-26T07:53:48.538Z
5fbf5ef19de5cadc7a7697a7,1,1,1,2020-11-26T07:53:21.079Z,2020-11-26,21,2020-11-26T12:05:00.302Z
5fbf5f069de5cadc7a7697ab,1,1,1,2020-11-26T07:53:42.761Z,2020-11-26,22,2020-11-26T12:05:00.303Z
5fbf5f119de5cadc7a7697ac,1,1,1,2020-11-26T07:53:53.444Z,2020-11-26,23,2020-11-26T12:05:00.304Z
5fbf5f1a9de5cadc7a7697ad,1,1,1,2020-11-26T07:54:02.423Z,2020-11-26,24,2020-11-26T12:05:00.305Z
5fbf5f5d9de5cadc7a7697ba,1,1,1,2020-11-26T07:55:09.442Z,2020-11-26,25,2020-11-26T12:05:00.306Z
5fbf5f6a9de5cadc7a7697bb,1,1,1,2020-11-26T07:55:22.077Z,2020-11-26,26,2020-11-26T12:05:00.307Z
5fbf5f6d9de5cadc7a7697bc,1,1,1,2020-11-26T07:55:25.871Z,2020-11-26,27,2020-11-26T12:05:00.308Z
5fbf5f799de5cadc7a7697bd,1,1,1,2020-11-26T07:55:37.116Z,2020-11-26,28,2020-11-26T12:05:00.309Z
5fbf5f7d9de5cadc7a7697be,1,1,1,2020-11-26T07:55:41.513Z,2020-11-26,29,2020-11-26T12:05:00.310Z
5fbf5f839de5cadc7a7697bf,1,1,1,2020-11-26T07:55:47.208Z,2020-11-26,30,2020-11-26T12:05:00.310Z
5fbf5f879de5cadc7a7697c0,1,1,1,2020-11-26T07:55:51.311Z,2020-11-26,31,2020-11-26T12:05:00.311Z
5fbf5f929de5cadc7a7697c1,1,1,1,2020-11-26T07:56:02.594Z,2020-11-26,32,2020-11-26T12:01:34.982Z
5fbf5f979de5cadc7a7697c2,1,1,1,2020-11-26T07:56:07.194Z,2020-11-26,33,2020-11-26T12:05:00.312Z
5fbf5f9b9de5cadc7a7697c5,1,1,1,2020-11-26T07:56:11.492Z,2020-11-26,34,2020-11-26T12:05:00.313Z
5fbf5fa89de5cadc7a7697c6,1,1,1,2020-11-26T07:56:24.043Z,2020-11-26,35,2020-11-26T12:05:00.314Z
5fbf5fbb9de5cadc7a7697c7,1,1,1,2020-11-26T07:56:43.943Z,2020-11-26,36,2020-11-26T12:05:00.315Z
5fbf5fbf9de5cadc7a7697c8,1,1,1,2020-11-26T07:56:47.795Z,2020-11-26,37,2020-11-26T12:05:00.316Z
5fbf5fc39de5cadc7a7697c9,1,1,1,2020-11-26T07:56:51.239Z,2020-11-26,38,2020-11-26T12:05:00.317Z
5fbf60119de5cadc7a7697ca,1,1,1,2020-11-26T07:58:09.293Z,2020-11-26,39,2020-11-26T12:05:00.318Z
5fbf60149de5cadc7a7697cb,1,1,1,2020-11-26T07:58:12.951Z,2020-11-26,40,2020-11-26T11:59:37.010Z
5fbf60189de5cadc7a7697cc,18,1,12,2020-11-26T07:58:16.609Z,2020-11-26,1,2020-11-26T12:05:00.319Z
5fbf601c9de5cadc7a7697cd,1,1,1,2020-11-26T07:58:20.496Z,2020-11-26,41,2020-11-26T12:05:00.320Z
5fbf60209de5cadc7a7697ce,1,1,1,2020-11-26T07:58:24.675Z,2020-11-26,42,2020-11-26T12:05:00.321Z
5fbf60229de5cadc7a7697cf,18,1,12,2020-11-26T07:58:26.753Z,2020-11-26,2,2020-11-26T10:01:20.166Z
5fbf602a9de5cadc7a7697d0,1,1,1,2020-11-26T07:58:34.812Z,2020-11-26,43,2020-11-26T12:05:00.322Z
5fbf60349de5cadc7a7697d1,18,1,12,2020-11-26T07:58:44.259Z,2020-11-26,3,2020-11-26T10:02:22.616Z
5fbf60479de5cadc7a7697d2,1,1,1,2020-11-26T07:59:03.422Z,2020-11-26,44,2020-11-26T11:58:58.261Z
5fbf60539de5cadc7a7697d3,1,1,1,2020-11-26T07:59:15.729Z,2020-11-26,45,2020-11-26T12:05:00.324Z
5fbf606f9de5cadc7a7697d4,1,1,1,2020-11-26T07:59:43.293Z,2020-11-26,46,2020-11-26T12:05:00.324Z
5fbf60a09de5cadc7a7697d5,43,1,7,2020-11-26T08:00:32.068Z,2020-11-26,3,2020-11-26T12:05:00.326Z
5fbf60a59de5cadc7a7697d6,7,1,7,2020-11-26T08:00:37.331Z,2020-11-26,3,2020-11-26T12:05:00.326Z
5fbf60ae9de5cadc7a7697d7,7,1,7,2020-11-26T08:00:46.168Z,2020-11-26,4,2020-11-26T12:05:00.327Z
5fbf60b89de5cadc7a7697d8,7,1,7,2020-11-26T08:00:56.385Z,2020-11-26,5,2020-11-26T12:05:00.328Z
5fbf60bd9de5cadc7a7697d9,7,1,7,2020-11-26T08:01:01.264Z,2020-11-26,6,2020-11-26T12:05:00.329Z
5fbf60d09de5cadc7a7697da,7,1,7,2020-11-26T08:01:20.559Z,2020-11-26,7,2020-11-26T12:05:00.330Z
5fbf60d79de5cadc7a7697db,7,1,7,2020-11-26T08:01:27.049Z,2020-11-26,8,2020-11-26T12:05:00.331Z
5fbf60f39de5cadc7a7697dc,1,1,1,2020-11-26T08:01:55.805Z,2020-11-26,47,2020-11-26T11:51:39.023Z
5fbf61319de5cadc7a7697dd,43,1,7,2020-11-26T08:02:57.151Z,2020-11-26,4,2020-11-26T12:05:00.332Z
5fbf61349de5cadc7a7697de,7,1,7,2020-11-26T08:03:00.384Z,2020-11-26,9,2020-11-26T12:05:00.333Z
5fbf61379de5cadc7a7697df,7,1,7,2020-11-26T08:03:03.431Z,2020-11-26,10,2020-11-26T12:04:04.116Z
5fbf61749de5cadc7a7697e0,43,1,7,2020-11-26T08:04:04.811Z,2020-11-26,5,2020-11-26T12:05:00.333Z
5fbf61919de5cadc7a7697e1,18,1,12,2020-11-26T08:04:33.535Z,2020-11-26,4,2020-11-26T09:55:54.027Z
5fbf61aa9de5cadc7a7697e2,18,1,12,2020-11-26T08:04:58.070Z,2020-11-26,5,2020-11-26T10:13:34.528Z
5fbf61cc9de5cadc7a7697e3,43,1,7,2020-11-26T08:05:32.740Z,2020-11-26,6,2020-11-26T12:05:00.334Z
5fbf61d29de5cadc7a7697e5,18,1,12,2020-11-26T08:05:38.435Z,2020-11-26,6,2020-11-26T12:05:00.335Z
5fbf61d39de5cadc7a7697e6,43,1,7,2020-11-26T08:05:39.081Z,2020-11-26,7,2020-11-26T12:05:00.336Z
5fbf61d99de5cadc7a7697e7,43,1,7,2020-11-26T08:05:45.019Z,2020-11-26,8,2020-11-26T11:54:07.257Z
5fbf61db9de5cadc7a7697e8,18,1,12,2020-11-26T08:05:47.409Z,2020-11-26,7,2020-11-26T10:09:45.951Z
5fbf61de9de5cadc7a7697e9,18,1,12,2020-11-26T08:05:50.125Z,2020-11-26,8,2020-11-26T10:05:48.216Z
5fbf61e09de5cadc7a7697ea,18,1,12,2020-11-26T08:05:52.922Z,2020-11-26,9,2020-11-26T10:11:39.812Z
5fbf61eb9de5cadc7a7697eb,1,1,1,2020-11-26T08:06:03.604Z,2020-11-26,48,2020-11-26T12:05:00.337Z
5fbf61f89de5cadc7a7697ec,18,1,12,2020-11-26T08:06:16.480Z,2020-11-26,10,2020-11-26T12:05:00.338Z
5fbf61fd9de5cadc7a7697ed,18,1,12,2020-11-26T08:06:21.568Z,2020-11-26,11,2020-11-26T12:05:00.339Z
5fbf61ff9de5cadc7a7697ee,7,1,7,2020-11-26T08:06:23.328Z,2020-11-26,11,2020-11-26T12:05:00.339Z
5fbf61ff9de5cadc7a7697ef,18,1,12,2020-11-26T08:06:23.651Z,2020-11-26,12,2020-11-26T12:05:00.340Z
5fbf621f9de5cadc7a7697f0,25,1,15,2020-11-26T08:06:55.051Z,2020-11-26,1,2020-11-26T12:02:25.479Z
5fbf62439de5cadc7a7697f1,1,1,1,2020-11-26T08:07:31.063Z,2020-11-26,49,2020-11-26T12:05:00.341Z
5fbf62539de5cadc7a7697f2,25,1,15,2020-11-26T08:07:47.963Z,2020-11-26,2,2020-11-26T08:07:58.203Z
5fbf62549de5cadc7a7697f3,18,1,12,2020-11-26T08:07:48.727Z,2020-11-26,13,2020-11-26T12:05:00.342Z
5fbf625f9de5cadc7a7697f4,18,1,12,2020-11-26T08:07:59.187Z,2020-11-26,14,2020-11-26T10:26:28.338Z
5fbf62649de5cadc7a7697f5,10,1,5,2020-11-26T08:08:04.142Z,2020-11-26,1,2020-11-26T12:05:00.343Z
5fbf62679de5cadc7a7697f6,25,1,15,2020-11-26T08:08:07.867Z,2020-11-26,3,2020-11-26T12:05:00.344Z
5fbf626a9de5cadc7a7697f7,25,1,15,2020-11-26T08:08:10.364Z,2020-11-26,4,2020-11-26T12:05:00.345Z
5fbf626e9de5cadc7a7697f8,10,1,5,2020-11-26T08:08:14.820Z,2020-11-26,2,2020-11-26T10:06:18.338Z
5fbf62719de5cadc7a7697f9,25,1,15,2020-11-26T08:08:17.255Z,2020-11-26,5,2020-11-26T12:05:00.346Z
5fbf627b9de5cadc7a7697fa,25,1,15,2020-11-26T08:08:27.859Z,2020-11-26,6,2020-11-26T12:05:00.346Z
5fbf62889de5cadc7a7697fb,25,1,15,2020-11-26T08:08:40.980Z,2020-11-26,7,2020-11-26T12:05:00.347Z
5fbf628e9de5cadc7a7697fc,35,1,18,2020-11-26T08:08:46.962Z,2020-11-26,1,2020-11-26T10:02:30.200Z
5fbf62929de5cadc7a7697fd,43,1,7,2020-11-26T08:08:50.431Z,2020-11-26,9,2020-11-26T12:05:00.348Z
5fbf62989de5cadc7a7697fe,43,1,7,2020-11-26T08:08:56.271Z,2020-11-26,10,2020-11-26T12:05:00.349Z
5fbf629a9de5cadc7a7697ff,25,1,15,2020-11-26T08:08:58.796Z,2020-11-26,8,2020-11-26T12:05:00.350Z
5fbf629f9de5cadc7a769800,43,1,7,2020-11-26T08:09:03.948Z,2020-11-26,11,2020-11-26T12:05:00.351Z
5fbf62a09de5cadc7a769801,35,1,18,2020-11-26T08:09:04.716Z,2020-11-26,2,2020-11-26T12:05:00.352Z
5fbf62b49de5cadc7a769802,18,1,12,2020-11-26T08:09:24.290Z,2020-11-26,15,2020-11-26T12:05:00.353Z
5fbf62b69de5cadc7a769803,35,1,18,2020-11-26T08:09:26.757Z,2020-11-26,3,2020-11-26T12:05:00.354Z
5fbf62bd9de5cadc7a769804,35,1,18,2020-11-26T08:09:33.607Z,2020-11-26,4,2020-11-26T12:05:00.355Z
5fbf62c09de5cadc7a769805,35,1,18,2020-11-26T08:09:36.867Z,2020-11-26,5,2020-11-26T10:03:03.717Z
5fbf62c39de5cadc7a769806,43,1,7,2020-11-26T08:09:39.861Z,2020-11-26,12,2020-11-26T12:05:00.356Z
5fbf62cc9de5cadc7a769807,55,1,12,2020-11-26T08:09:48.953Z,2020-11-26,1,2020-11-26T12:05:00.357Z
5fbf62cf9de5cadc7a769808,43,1,7,2020-11-26T08:09:51.540Z,2020-11-26,13,2020-11-26T12:05:00.358Z
5fbf62d39de5cadc7a769809,43,1,7,2020-11-26T08:09:55.816Z,2020-11-26,14,2020-11-26T12:05:00.359Z
5fbf62e49de5cadc7a76980a,25,1,15,2020-11-26T08:10:12.867Z,2020-11-26,9,2020-11-26T08:10:28.588Z
5fbf62f69de5cadc7a76980b,25,1,15,2020-11-26T08:10:30.144Z,2020-11-26,10,2020-11-26T12:05:00.360Z
5fbf62fb9de5cadc7a76980c,7,1,7,2020-11-26T08:10:35.587Z,2020-11-26,12,2020-11-26T12:01:56.298Z
5fbf62fc9de5cadc7a76980d,43,1,7,2020-11-26T08:10:36.068Z,2020-11-26,15,2020-11-26T12:00:21.416Z
5fbf63009de5cadc7a76980e,43,1,7,2020-11-26T08:10:40.620Z,2020-11-26,16,2020-11-26T12:05:00.360Z
5fbf63389de5cadc7a76980f,25,1,15,2020-11-26T08:11:36.776Z,2020-11-26,11,2020-11-26T12:05:00.361Z
5fbf63699de5cadc7a769810,43,1,7,2020-11-26T08:12:25.720Z,2020-11-26,17,2020-11-26T09:45:34.800Z
5fbf63959de5cadc7a769811,7,1,7,2020-11-26T08:13:09.862Z,2020-11-26,13,2020-11-26T12:05:00.362Z
5fbf63d29de5cadc7a769812,43,1,7,2020-11-26T08:14:10.407Z,2020-11-26,18,2020-11-26T12:05:00.363Z
5fbf63d99de5cadc7a769813,43,1,7,2020-11-26T08:14:17.522Z,2020-11-26,19,2020-11-26T12:05:00.364Z
5fbf64019de5cadc7a769814,1,1,1,2020-11-26T08:14:57.197Z,2020-11-26,50,2020-11-26T12:05:00.365Z
5fbf644d9de5cadc7a769815,10,1,5,2020-11-26T08:16:13.376Z,2020-11-26,3,2020-11-26T12:05:00.366Z
5fbf64579de5cadc7a769816,10,1,5,2020-11-26T08:16:23.440Z,2020-11-26,4,2020-11-26T12:05:00.367Z
5fbf64899de5cadc7a769817,25,1,15,2020-11-26T08:17:13.625Z,2020-11-26,12,2020-11-26T12:05:00.367Z
5fbf65869de5cadc7a769818,43,1,7,2020-11-26T08:21:26.491Z,2020-11-26,20,2020-11-26T12:05:00.368Z
5fbf664e9de5cadc7a769819,31,1,1,2020-11-26T08:24:46.631Z,2020-11-26,1,2020-11-26T10:12:52.006Z
5fbf66a79de5cadc7a76981a,10,1,5,2020-11-26T08:26:15.088Z,2020-11-26,5,2020-11-26T12:03:31.450Z
5fbf68339de5cadc7a769824,38,2,14,2020-11-26T08:32:51.993Z,2020-11-26,1,2020-11-26T12:05:00.369Z
5fbf683f9de5cadc7a769825,38,2,14,2020-11-26T08:33:03.972Z,2020-11-26,2,2020-11-26T12:05:00.370Z
5fbf68469de5cadc7a769826,38,2,14,2020-11-26T08:33:10.019Z,2020-11-26,3,2020-11-26T12:05:00.371Z
5fbf68529de5cadc7a769827,38,2,14,2020-11-26T08:33:22.863Z,2020-11-26,4,2020-11-26T11:11:36.204Z
5fbf685d9de5cadc7a769828,13,4,9,2020-11-26T08:33:33.671Z,2020-11-26,1,2020-11-26T12:05:00.372Z
5fbf68629de5cadc7a769829,13,4,9,2020-11-26T08:33:38.640Z,2020-11-26,2,2020-11-26T12:05:00.373Z
5fbf686d9de5cadc7a76982a,13,4,9,2020-11-26T08:33:49.228Z,2020-11-26,3,2020-11-26T12:05:00.374Z
5fbf69279de5cadc7a76982b,13,4,9,2020-11-26T08:36:55.035Z,2020-11-26,4,2020-11-26T12:05:00.375Z
5fbf69499de5cadc7a76982c,13,4,9,2020-11-26T08:37:29.698Z,2020-11-26,5,2020-11-26T12:05:00.376Z
5fbf694d9de5cadc7a76982d,13,4,9,2020-11-26T08:37:33.971Z,2020-11-26,6,2020-11-26T12:05:00.377Z
5fbf69529de5cadc7a76982e,13,4,9,2020-11-26T08:37:38.501Z,2020-11-26,7,2020-11-26T12:05:00.378Z
5fbf69599de5cadc7a76982f,13,4,9,2020-11-26T08:37:45.383Z,2020-11-26,8,2020-11-26T12:05:00.379Z
5fbf69b69de5cadc7a769830,13,4,9,2020-11-26T08:39:18.841Z,2020-11-26,9,2020-11-26T12:05:00.380Z
5fbf69bb9de5cadc7a769831,13,4,9,2020-11-26T08:39:23.573Z,2020-11-26,10,2020-11-26T10:59:36.611Z
5fbf69c49de5cadc7a769832,38,2,14,2020-11-26T08:39:32.706Z,2020-11-26,5,2020-11-26T12:05:00.381Z
5fbf69c99de5cadc7a769833,38,2,14,2020-11-26T08:39:37.740Z,2020-11-26,6,2020-11-26T12:05:00.382Z
5fbf6a789de5cadc7a769834,38,2,14,2020-11-26T08:42:32.270Z,2020-11-26,7,2020-11-26T12:05:00.383Z
5fbf6a939de5cadc7a769835,38,2,14,2020-11-26T08:42:59.896Z,2020-11-26,8,2020-11-26T12:05:00.384Z
5fbf6cd09de5cadc7a769836,38,2,14,2020-11-26T08:52:32.621Z,2020-11-26,9,2020-11-26T12:05:00.385Z
5fbf6e319de5cadc7a769837,26,2,14,2020-11-26T08:58:25.353Z,2020-11-26,1,2020-11-26T11:51:58.447Z
5fbf76089de5cadc7a769852,39,1,1,2020-11-26T09:31:52.554Z,2020-11-26,1,2020-11-26T12:05:00.386Z
5fbf794b9de5cadc7a769855,16,1,2,2020-11-26T09:45:47.107Z,2020-11-26,1,2020-11-26T12:01:05.427Z
5fbf7c659de5cadc7a769876,32,1,13,2020-11-26T09:59:01.851Z,2020-11-26,1,2020-11-26T12:05:00.387Z
5fbf7c6d9de5cadc7a769877,1,1,5,2020-11-26T09:59:09.229Z,2020-11-26,1,2020-11-26T12:05:00.388Z
5fbf7c749de5cadc7a769878,1,1,5,2020-11-26T09:59:16.323Z,2020-11-26,2,2020-11-26T12:05:00.389Z
5fbf7c7d9de5cadc7a769879,32,1,13,2020-11-26T09:59:25.772Z,2020-11-26,2,2020-11-26T12:05:00.390Z
5fbf7c819de5cadc7a76987a,32,1,13,2020-11-26T09:59:29.633Z,2020-11-26,3,2020-11-26T12:05:00.390Z
5fbf7ce29de5cadc7a76987b,1,1,5,2020-11-26T10:01:06.862Z,2020-11-26,3,2020-11-26T12:05:00.392Z
5fbf7cfe9de5cadc7a769884,1,1,5,2020-11-26T10:01:34.537Z,2020-11-26,4,2020-11-26T12:05:00.393Z
5fbf7d0c9de5cadc7a769885,1,1,5,2020-11-26T10:01:48.845Z,2020-11-26,5,2020-11-26T12:05:00.394Z
5fbf7d0f9de5cadc7a769886,1,1,5,2020-11-26T10:01:51.688Z,2020-11-26,6,2020-11-26T12:05:00.394Z
5fbf7d139de5cadc7a769887,1,1,5,2020-11-26T10:01:55.399Z,2020-11-26,7,2020-11-26T12:05:00.395Z
5fbf7d179de5cadc7a769888,1,1,5,2020-11-26T10:01:59.110Z,2020-11-26,8,2020-11-26T12:05:00.396Z
5fbf7d1b9de5cadc7a769889,1,1,5,2020-11-26T10:02:03.690Z,2020-11-26,9,2020-11-26T12:05:00.397Z
5fbf7d209de5cadc7a76988a,1,1,5,2020-11-26T10:02:08.370Z,2020-11-26,10,2020-11-26T12:05:00.398Z
5fbf7d299de5cadc7a76988b,1,1,5,2020-11-26T10:02:17.641Z,2020-11-26,11,2020-11-26T12:05:00.399Z
5fbf7d2d9de5cadc7a76988c,19,1,5,2020-11-26T10:02:21.183Z,2020-11-26,1,2020-11-26T12:05:00.400Z
5fbf7d2f9de5cadc7a76988d,1,1,5,2020-11-26T10:02:23.763Z,2020-11-26,12,2020-11-26T11:58:16.854Z
5fbf7d369de5cadc7a76988e,1,1,5,2020-11-26T10:02:30.342Z,2020-11-26,13,2020-11-26T10:03:00.748Z
5fbf7d3b9de5cadc7a76988f,19,1,5,2020-11-26T10:02:35.911Z,2020-11-26,2,2020-11-26T12:05:00.400Z
